slug,locale,candidate_index,faq_candidate,candidate_only,runtime_approved
licensed-practical-and-licensed-vocational-nurses,en,3,How does AI affect Licensed Practical And Licensed Vocational Nurses work?,true,false
lifeguards-ski-patrol-and-other-recreational-protective-service-workers,zh-CN,1,保护服务工人主要做什么？,true,false
lifeguards-ski-patrol-and-other-recreational-protective-service-workers,zh-CN,2,保护服务工人需要哪些技能和准备？,true,false
lifeguards-ski-patrol-and-other-recreational-protective-service-workers,zh-CN,3,保护服务工人在 AI 时代哪些工作更容易被加速？,true,false
lifeguards-ski-patrol-and-other-recreational-protective-service-workers,en,1,"What does a Lifeguards, Ski Patrol, And Other Recreational Protective Service Workers do?",true,false
lifeguards-ski-patrol-and-other-recreational-protective-service-workers,en,2,"What skills and preparation matter for Lifeguards, Ski Patrol, And Other Recreational Protective Service Workers?",true,false
lifeguards-ski-patrol-and-other-recreational-protective-service-workers,en,3,"How does AI affect Lifeguards, Ski Patrol, And Other Recreational Protective Service Workers work?",true,false
light-truck-drivers,zh-CN,1,轻型卡车司机主要做什么？,true,false
light-truck-drivers,zh-CN,2,轻型卡车司机需要哪些技能和准备？,true,false
light-truck-drivers,zh-CN,3,轻型卡车司机在 AI 时代哪些工作更容易被加速？,true,false
light-truck-drivers,en,1,What does a Light Truck Drivers do?,true,false
light-truck-drivers,en,2,What skills and preparation matter for Light Truck Drivers?,true,false
light-truck-drivers,en,3,How does AI affect Light Truck Drivers work?,true,false
lighting-technicians,zh-CN,1,灯光技术员主要做什么？,true,false
lighting-technicians,zh-CN,2,灯光技术员需要哪些技能和准备？,true,false
lighting-technicians,zh-CN,3,灯光技术员在 AI 时代哪些工作更容易被加速？,true,false
lighting-technicians,en,1,What does a Lighting Technicians do?,true,false
lighting-technicians,en,2,What skills and preparation matter for Lighting Technicians?,true,false
lighting-technicians,en,3,How does AI affect Lighting Technicians work?,true,false
loading-and-moving-machine-operators-underground-mining,zh-CN,1,机器操作员主要做什么？,true,false
loading-and-moving-machine-operators-underground-mining,zh-CN,2,机器操作员需要哪些技能和准备？,true,false
loading-and-moving-machine-operators-underground-mining,zh-CN,3,机器操作员在 AI 时代哪些工作更容易被加速？,true,false
loading-and-moving-machine-operators-underground-mining,en,1,"What does a Loading And Moving Machine Operators, Underground Mining do?",true,false
loading-and-moving-machine-operators-underground-mining,en,2,"What skills and preparation matter for Loading And Moving Machine Operators, Underground Mining?",true,false
loading-and-moving-machine-operators-underground-mining,en,3,"How does AI affect Loading And Moving Machine Operators, Underground Mining work?",true,false
loan-interviewers-and-clerks,zh-CN,1,贷款面谈员文员主要做什么？,true,false
loan-interviewers-and-clerks,zh-CN,2,贷款面谈员文员需要哪些技能和准备？,true,false
loan-interviewers-and-clerks,zh-CN,3,贷款面谈员文员在 AI 时代哪些工作更容易被加速？,true,false
loan-interviewers-and-clerks,en,1,What does a Loan Interviewers And Clerks do?,true,false
loan-interviewers-and-clerks,en,2,What skills and preparation matter for Loan Interviewers And Clerks?,true,false
loan-interviewers-and-clerks,en,3,How does AI affect Loan Interviewers And Clerks work?,true,false
loan-officers,zh-CN,1,信贷专员主要做什么？,true,false
loan-officers,zh-CN,2,信贷专员需要哪些技能和准备？,true,false
loan-officers,zh-CN,3,信贷专员在 AI 时代哪些工作更容易被加速？,true,false
loan-officers,en,1,What does a Loan Officers do?,true,false
loan-officers,en,2,What skills and preparation matter for Loan Officers?,true,false
loan-officers,en,3,How does AI affect Loan Officers work?,true,false
locker-room-coatroom-and-dressing-room-attendants,zh-CN,1,房间、房间服务员主要做什么？,true,false
locker-room-coatroom-and-dressing-room-attendants,zh-CN,2,房间、房间服务员需要哪些技能和准备？,true,false
locker-room-coatroom-and-dressing-room-attendants,zh-CN,3,房间、房间服务员在 AI 时代哪些工作更容易被加速？,true,false
locker-room-coatroom-and-dressing-room-attendants,en,1,"What does a Locker Room, Coatroom, And Dressing Room Attendants do?",true,false
locker-room-coatroom-and-dressing-room-attendants,en,2,"What skills and preparation matter for Locker Room, Coatroom, And Dressing Room Attendants?",true,false
locker-room-coatroom-and-dressing-room-attendants,en,3,"How does AI affect Locker Room, Coatroom, And Dressing Room Attendants work?",true,false
locksmiths-and-safe-repairers,zh-CN,1,锁匠保险柜主要做什么？,true,false
locksmiths-and-safe-repairers,zh-CN,2,锁匠保险柜需要哪些技能和准备？,true,false
locksmiths-and-safe-repairers,zh-CN,3,锁匠保险柜在 AI 时代哪些工作更容易被加速？,true,false
locksmiths-and-safe-repairers,en,1,What does a Locksmiths And Safe Repairers do?,true,false
locksmiths-and-safe-repairers,en,2,What skills and preparation matter for Locksmiths And Safe Repairers?,true,false
locksmiths-and-safe-repairers,en,3,How does AI affect Locksmiths And Safe Repairers work?,true,false
locomotive-engineers,zh-CN,1,工程师主要做什么？,true,false
locomotive-engineers,zh-CN,2,工程师需要哪些技能和准备？,true,false
locomotive-engineers,zh-CN,3,工程师在 AI 时代哪些工作更容易被加速？,true,false
locomotive-engineers,en,1,What does a Locomotive Engineers do?,true,false
locomotive-engineers,en,2,What skills and preparation matter for Locomotive Engineers?,true,false
locomotive-engineers,en,3,How does AI affect Locomotive Engineers work?,true,false
lodging-managers,zh-CN,1,住宿经理主要做什么？,true,false
lodging-managers,zh-CN,2,住宿经理需要哪些技能和准备？,true,false
lodging-managers,zh-CN,3,住宿经理在 AI 时代哪些工作更容易被加速？,true,false
lodging-managers,en,1,What does a Lodging Managers do?,true,false
lodging-managers,en,2,What skills and preparation matter for Lodging Managers?,true,false
lodging-managers,en,3,How does AI affect Lodging Managers work?,true,false
log-graders-and-scalers,zh-CN,1,原木分级员检尺员主要做什么？,true,false
log-graders-and-scalers,zh-CN,2,原木分级员检尺员需要哪些技能和准备？,true,false
log-graders-and-scalers,zh-CN,3,原木分级员检尺员在 AI 时代哪些工作更容易被加速？,true,false
log-graders-and-scalers,en,1,What does a Log Graders And Scalers do?,true,false
log-graders-and-scalers,en,2,What skills and preparation matter for Log Graders And Scalers?,true,false
log-graders-and-scalers,en,3,How does AI affect Log Graders And Scalers work?,true,false
logging-equipment-operators,zh-CN,1,设备操作员主要做什么？,true,false
logging-equipment-operators,zh-CN,2,设备操作员需要哪些技能和准备？,true,false
logging-equipment-operators,zh-CN,3,设备操作员在 AI 时代哪些工作更容易被加速？,true,false
logging-equipment-operators,en,1,What does a Logging Equipment Operators do?,true,false
logging-equipment-operators,en,2,What skills and preparation matter for Logging Equipment Operators?,true,false
logging-equipment-operators,en,3,How does AI affect Logging Equipment Operators work?,true,false
logging-workers,zh-CN,1,伐木设备操作员主要做什么？,true,false
logging-workers,zh-CN,2,伐木设备操作员需要哪些技能和准备？,true,false
logging-workers,zh-CN,3,伐木设备操作员在 AI 时代哪些工作更容易被加速？,true,false
logging-workers,en,1,What does a Logging Equipment Operators do?,true,false
logging-workers,en,2,What skills and preparation matter for Logging Equipment Operators?,true,false
logging-workers,en,3,How does AI affect Logging Equipment Operators work?,true,false
logisticians,zh-CN,1,物流分析师主要做什么？,true,false
logisticians,zh-CN,2,物流分析师需要哪些技能和准备？,true,false
logisticians,zh-CN,3,物流分析师在 AI 时代哪些工作更容易被加速？,true,false
logisticians,en,1,What does a Logisticians do?,true,false
logisticians,en,2,What skills and preparation matter for Logisticians?,true,false
logisticians,en,3,How does AI affect Logisticians work?,true,false
logistics-analysts,zh-CN,1,物流分析师主要做什么？,true,false
logistics-analysts,zh-CN,2,物流分析师需要哪些技能和准备？,true,false
logistics-analysts,zh-CN,3,物流分析师在 AI 时代哪些工作更容易被加速？,true,false
logistics-analysts,en,1,What does a Logistics Analysts do?,true,false
logistics-analysts,en,2,What skills and preparation matter for Logistics Analysts?,true,false
logistics-analysts,en,3,How does AI affect Logistics Analysts work?,true,false
logistics-engineers,zh-CN,1,工程师主要做什么？,true,false
logistics-engineers,zh-CN,2,工程师需要哪些技能和准备？,true,false
logistics-engineers,zh-CN,3,工程师在 AI 时代哪些工作更容易被加速？,true,false
logistics-engineers,en,1,What does a Logistics Engineers do?,true,false
logistics-engineers,en,2,What skills and preparation matter for Logistics Engineers?,true,false
logistics-engineers,en,3,How does AI affect Logistics Engineers work?,true,false
loss-prevention-managers,zh-CN,1,损失预防经理主要做什么？,true,false
loss-prevention-managers,zh-CN,2,损失预防经理需要哪些技能和准备？,true,false
loss-prevention-managers,zh-CN,3,损失预防经理在 AI 时代哪些工作更容易被加速？,true,false
loss-prevention-managers,en,1,What does a Loss Prevention Managers do?,true,false
loss-prevention-managers,en,2,What skills and preparation matter for Loss Prevention Managers?,true,false
loss-prevention-managers,en,3,How does AI affect Loss Prevention Managers work?,true,false
low-vision-therapists-orientation-and-mobility-specialists-and-vision-rehabilitation-therapists,zh-CN,1,专家治疗师主要做什么？,true,false
low-vision-therapists-orientation-and-mobility-specialists-and-vision-rehabilitation-therapists,zh-CN,2,专家治疗师需要哪些技能和准备？,true,false
low-vision-therapists-orientation-and-mobility-specialists-and-vision-rehabilitation-therapists,zh-CN,3,专家治疗师在 AI 时代哪些工作更容易被加速？,true,false
low-vision-therapists-orientation-and-mobility-specialists-and-vision-rehabilitation-therapists,en,1,"What does a Low Vision Therapists, Orientation And Mobility Specialists, And Vision Rehabilitation Therapists do?",true,false
low-vision-therapists-orientation-and-mobility-specialists-and-vision-rehabilitation-therapists,en,2,"What skills and preparation matter for Low Vision Therapists, Orientation And Mobility Specialists, And Vision Rehabilitation Therapists?",true,false
low-vision-therapists-orientation-and-mobility-specialists-and-vision-rehabilitation-therapists,en,3,"How does AI affect Low Vision Therapists, Orientation And Mobility Specialists, And Vision Rehabilitation Therapists work?",true,false
machine-feeders-and-offbearers,zh-CN,1,机器送料工下料工主要做什么？,true,false
