slug,locale,primary_query_intent,secondary_query_intents,candidate_quality_findings,release_recommendation,candidate_only,runtime_approved
hearing-aid-specialists,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
hearing-aid-specialists,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
heat-treating-equipment-setters-operators-and-tenders-metal-and-plastic,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
heat-treating-equipment-setters-operators-and-tenders-metal-and-plastic,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
heating-air-conditioning-and-refrigeration-mechanics-and-installers,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
heating-air-conditioning-and-refrigeration-mechanics-and-installers,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
heavy-and-tractor-trailer-truck-drivers,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
heavy-and-tractor-trailer-truck-drivers,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
heavy-vehicle-and-mobile-equipment-service-technicians,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
heavy-vehicle-and-mobile-equipment-service-technicians,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
helpers-brickmasons-blockmasons-stonemasons-and-tile-and-marble-setters,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
helpers-brickmasons-blockmasons-stonemasons-and-tile-and-marble-setters,en,what-is,,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
helpers-carpenters,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
helpers-carpenters,en,what-is,,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
helpers-electricians,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
helpers-electricians,en,what-is,,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
helpers-extraction-workers,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
helpers-extraction-workers,en,what-is,,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
helpers-installation-maintenance-and-repair-workers,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
helpers-installation-maintenance-and-repair-workers,en,what-is,,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
helpers-painters-paperhangers-plasterers-and-stucco-masons,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
helpers-painters-paperhangers-plasterers-and-stucco-masons,en,what-is,,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
helpers-pipelayers-plumbers-pipefitters-and-steamfitters,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
helpers-pipelayers-plumbers-pipefitters-and-steamfitters,en,what-is,,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
helpers-production-workers,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
helpers-production-workers,en,what-is,,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
helpers-roofers,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
helpers-roofers,en,what-is,,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
high-school-teachers,zh-CN,what-is,,zh_title_or_candidate_contains_diagnostic_suffix|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
high-school-teachers,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
highway-maintenance-workers,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
highway-maintenance-workers,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
histology-technicians,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
histology-technicians,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
historians,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
historians,en,what-is,,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
history-teachers-postsecondary,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
history-teachers-postsecondary,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
histotechnologists,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
histotechnologists,en,what-is,,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
hoist-and-winch-operators,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
hoist-and-winch-operators,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
home-appliance-repairers,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
home-appliance-repairers,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
home-health-aides,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
home-health-aides,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
home-health-aides-and-personal-care-aides,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
home-health-aides-and-personal-care-aides,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
hospitalists,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
hospitalists,en,what-is,,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
hosts-and-hostesses-restaurant-lounge-and-coffee-shop,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
hosts-and-hostesses-restaurant-lounge-and-coffee-shop,en,what-is,,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
hotel-motel-and-resort-desk-clerks,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
hotel-motel-and-resort-desk-clerks,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
human-factors-engineers-and-ergonomists,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
human-factors-engineers-and-ergonomists,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
human-resources-assistants-except-payroll-and-timekeeping,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
human-resources-assistants-except-payroll-and-timekeeping,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
human-resources-managers,zh-CN,what-is,,zh_title_or_candidate_contains_diagnostic_suffix|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
human-resources-managers,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
human-resources-specialists,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
human-resources-specialists,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
hydroelectric-plant-technicians,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
hydroelectric-plant-technicians,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
hydroelectric-production-managers,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
hydroelectric-production-managers,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
hydrologic-technicians,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
hydrologic-technicians,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
hydrologists,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
hydrologists,en,what-is,,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
industrial-designers,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
industrial-designers,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
industrial-ecologists,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
industrial-ecologists,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
industrial-engineering-technicians,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
industrial-engineering-technicians,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
industrial-engineers,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
industrial-engineers,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
industrial-machinery-mechanics,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
industrial-machinery-mechanics,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
industrial-machinery-mechanics-and-maintenance-workers-and-millwrights,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
industrial-machinery-mechanics-and-maintenance-workers-and-millwrights,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
industrial-organizational-psychologists,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
