identity,locale,surface,url,canonical,authority_source,publication_state,index_eligibility,sitemap_eligibility,current_sitemap_membership,llms_eligibility,current_llms_membership,llms_full_state,http_status,final_url,robots,cache_control,x_proxy_cache,captured_at,source_sha256,evidence
/articles/major-category-program-tracking-riasec-choice-checklist,zh,articles,https://fermatmind.com/zh/articles/major-category-program-tracking-riasec-choice-checklist,https://fermatmind.com/zh/articles/major-category-program-tracking-riasec-choice-checklist,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,UNKNOWN_not_in_current_projection,false,degraded_artifact_not_present,200,https://fermatmind.com/zh/articles/major-category-program-tracking-riasec-choice-checklist,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:37:24.571Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/articles/math-not-good-computer-ai-major-course-riasec-checklist,zh,articles,https://fermatmind.com/zh/articles/math-not-good-computer-ai-major-course-riasec-checklist,https://fermatmind.com/zh/articles/math-not-good-computer-ai-major-course-riasec-checklist,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,UNKNOWN_not_in_current_projection,false,degraded_artifact_not_present,200,https://fermatmind.com/zh/articles/math-not-good-computer-ai-major-course-riasec-checklist,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:37:25.416Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/articles/mbti-basics,zh,articles,https://fermatmind.com/zh/articles/mbti-basics,https://fermatmind.com/zh/articles/mbti-basics,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,UNKNOWN_not_in_current_projection,false,degraded_artifact_not_present,200,https://fermatmind.com/zh/articles/mbti-basics,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:37:27.199Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/articles/mbti-full-report-career-relationship-communication,zh,articles,https://fermatmind.com/zh/articles/mbti-full-report-career-relationship-communication,https://fermatmind.com/zh/articles/mbti-full-report-career-relationship-communication,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,UNKNOWN_not_in_current_projection,false,degraded_artifact_not_present,200,https://fermatmind.com/zh/articles/mbti-full-report-career-relationship-communication,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:37:28.473Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/articles/mbti-growth-guide,zh,articles,https://fermatmind.com/zh/articles/mbti-growth-guide,https://fermatmind.com/zh/articles/mbti-growth-guide,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_not_present,200,https://fermatmind.com/zh/articles/mbti-growth-guide,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:37:29.552Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/articles/mbti-narrative-portrait,zh,articles,https://fermatmind.com/zh/articles/mbti-narrative-portrait,https://fermatmind.com/zh/articles/mbti-narrative-portrait,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_not_present,200,https://fermatmind.com/zh/articles/mbti-narrative-portrait,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:37:30.863Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/articles/mbti-personality-test-science-vs-pseudoscience,zh,articles,https://fermatmind.com/zh/articles/mbti-personality-test-science-vs-pseudoscience,https://fermatmind.com/zh/articles/mbti-personality-test-science-vs-pseudoscience,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,UNKNOWN_not_in_current_projection,false,degraded_artifact_not_present,200,https://fermatmind.com/zh/articles/mbti-personality-test-science-vs-pseudoscience,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:37:32.129Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/articles/mbti-vs-holland-career-choice,zh,articles,https://fermatmind.com/zh/articles/mbti-vs-holland-career-choice,https://fermatmind.com/zh/articles/mbti-vs-holland-career-choice,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,UNKNOWN_not_in_current_projection,false,degraded_artifact_not_present,200,https://fermatmind.com/zh/articles/mbti-vs-holland-career-choice,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:37:33.511Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/articles/ocean-traits-what-the-five-letters-mean,zh,articles,https://fermatmind.com/zh/articles/ocean-traits-what-the-five-letters-mean,https://fermatmind.com/zh/articles/ocean-traits-what-the-five-letters-mean,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,UNKNOWN_not_in_current_projection,false,degraded_artifact_not_present,200,https://fermatmind.com/zh/articles/ocean-traits-what-the-five-letters-mean,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:37:34.799Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/articles/openness-and-creativity-related-not-the-same,zh,articles,https://fermatmind.com/zh/articles/openness-and-creativity-related-not-the-same,https://fermatmind.com/zh/articles/openness-and-creativity-related-not-the-same,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,UNKNOWN_not_in_current_projection,false,degraded_artifact_not_present,200,https://fermatmind.com/zh/articles/openness-and-creativity-related-not-the-same,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:37:35.704Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/articles/personality-test-norms-percentiles-and-unknowns,zh,articles,https://fermatmind.com/zh/articles/personality-test-norms-percentiles-and-unknowns,https://fermatmind.com/zh/articles/personality-test-norms-percentiles-and-unknowns,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,UNKNOWN_not_in_current_projection,false,degraded_artifact_not_present,200,https://fermatmind.com/zh/articles/personality-test-norms-percentiles-and-unknowns,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:37:36.713Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/articles/procrastination-is-not-a-big-five-personality-label,zh,articles,https://fermatmind.com/zh/articles/procrastination-is-not-a-big-five-personality-label,https://fermatmind.com/zh/articles/procrastination-is-not-a-big-five-personality-label,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,UNKNOWN_not_in_current_projection,false,degraded_artifact_not_present,200,https://fermatmind.com/zh/articles/procrastination-is-not-a-big-five-personality-label,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:37:37.717Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/articles/reliability-and-validity-in-personality-tests-explained,zh,articles,https://fermatmind.com/zh/articles/reliability-and-validity-in-personality-tests-explained,https://fermatmind.com/zh/articles/reliability-and-validity-in-personality-tests-explained,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,UNKNOWN_not_in_current_projection,false,degraded_artifact_not_present,200,https://fermatmind.com/zh/articles/reliability-and-validity-in-personality-tests-explained,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:37:38.726Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/articles/riasec-holland-career-interest-test-explained,zh,articles,https://fermatmind.com/zh/articles/riasec-holland-career-interest-test-explained,https://fermatmind.com/zh/articles/riasec-holland-career-interest-test-explained,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,UNKNOWN_not_in_current_projection,false,degraded_artifact_not_present,200,https://fermatmind.com/zh/articles/riasec-holland-career-interest-test-explained,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:37:39.860Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/articles/stress-recovery-log-separate-patterns-from-traits,zh,articles,https://fermatmind.com/zh/articles/stress-recovery-log-separate-patterns-from-traits,https://fermatmind.com/zh/articles/stress-recovery-log-separate-patterns-from-traits,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,UNKNOWN_not_in_current_projection,false,degraded_artifact_not_present,200,https://fermatmind.com/zh/articles/stress-recovery-log-separate-patterns-from-traits,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:37:40.866Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/articles/track-personality-related-behavior-without-chasing-scores,zh,articles,https://fermatmind.com/zh/articles/track-personality-related-behavior-without-chasing-scores,https://fermatmind.com/zh/articles/track-personality-related-behavior-without-chasing-scores,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,UNKNOWN_not_in_current_projection,false,degraded_artifact_not_present,200,https://fermatmind.com/zh/articles/track-personality-related-behavior-without-chasing-scores,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:37:41.995Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/articles/unwanted-major-adjustment-riasec-transfer-plan,zh,articles,https://fermatmind.com/zh/articles/unwanted-major-adjustment-riasec-transfer-plan,https://fermatmind.com/zh/articles/unwanted-major-adjustment-riasec-transfer-plan,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,UNKNOWN_not_in_current_projection,false,degraded_artifact_not_present,200,https://fermatmind.com/zh/articles/unwanted-major-adjustment-riasec-transfer-plan,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:37:43.177Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/articles/unwanted-major-repeat-or-stay-riasec-decision-checklist,zh,articles,https://fermatmind.com/zh/articles/unwanted-major-repeat-or-stay-riasec-decision-checklist,https://fermatmind.com/zh/articles/unwanted-major-repeat-or-stay-riasec-decision-checklist,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,UNKNOWN_not_in_current_projection,false,degraded_artifact_not_present,200,https://fermatmind.com/zh/articles/unwanted-major-repeat-or-stay-riasec-decision-checklist,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:37:44.240Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/articles/using-big-five-and-mbti-together-without-equating-them,zh,articles,https://fermatmind.com/zh/articles/using-big-five-and-mbti-together-without-equating-them,https://fermatmind.com/zh/articles/using-big-five-and-mbti-together-without-equating-them,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,UNKNOWN_not_in_current_projection,false,degraded_artifact_not_present,200,https://fermatmind.com/zh/articles/using-big-five-and-mbti-together-without-equating-them,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:37:45.189Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/articles/when-personality-content-is-not-enough-seek-professional-help,zh,articles,https://fermatmind.com/zh/articles/when-personality-content-is-not-enough-seek-professional-help,https://fermatmind.com/zh/articles/when-personality-content-is-not-enough-seek-professional-help,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,UNKNOWN_not_in_current_projection,false,degraded_artifact_not_present,200,https://fermatmind.com/zh/articles/when-personality-content-is-not-enough-seek-professional-help,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:37:46.367Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/articles/when-to-retest-big-five-and-what-a-score-change-means,zh,articles,https://fermatmind.com/zh/articles/when-to-retest-big-five-and-what-a-score-change-means,https://fermatmind.com/zh/articles/when-to-retest-big-five-and-what-a-score-change-means,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,UNKNOWN_not_in_current_projection,false,degraded_artifact_not_present,200,https://fermatmind.com/zh/articles/when-to-retest-big-five-and-what-a-score-change-means,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:37:47.320Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
